VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-01 00:00:51,2016-03-01 00:18:40,5,7.91,-73.988052368164063,40.759647369384766,1,N,-73.937507629394531,40.839393615722656,1,24.5,0.5,0.5,5.16,0,0.3,30.96
1,2016-03-01 00:00:52,2016-03-01 00:12:24,1,2.90,-73.985557556152344,40.741905212402344,1,N,-73.955894470214844,40.774604797363281,1,11.5,0.5,0.5,2.55,0,0.3,15.35
1,2016-03-01 00:00:52,2016-03-01 00:33:57,1,10.00,-73.963874816894531,40.808197021484375,1,N,-73.95819091796875,40.710689544677734,1,33,0.5,0.5,5,0,0.3,39.3
2,2016-03-01 00:00:52,2016-03-01 00:04:52,1,1.07,-73.974662780761719,40.753368377685547,1,N,-73.987571716308594,40.747249603271484,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-03-01 00:00:54,2016-03-01 00:23:42,2,9.10,-73.976730346679688,40.788475036621094,1,N,-73.860466003417969,40.833518981933594,2,27.5,0.5,0.5,0,0,0.3,28.8
1,2016-03-01 00:00:54,2016-03-01 00:04:23,1,.50,-73.991188049316406,40.723896026611328,1,N,-73.993194580078125,40.716602325439453,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2016-03-01 00:00:55,2016-03-01 00:03:06,1,.70,-73.986640930175781,40.761703491210938,1,N,-73.982162475585937,40.770645141601563,1,4,0.5,0.5,2,0,0.3,7.3
1,2016-03-01 00:00:55,2016-03-01 00:36:57,1,18.90,-73.782173156738281,40.644771575927734,2,N,-73.9852294921875,40.780307769775391,1,52,0,0.5,7,0,0.3,59.8
1,2016-03-01 00:00:56,2016-03-01 00:04:42,1,.70,-73.971366882324219,40.7578125,1,N,-73.972183227539063,40.749729156494141,1,5,0.5,0.5,2,0,0.3,8.3
2,2016-03-01 00:00:56,2016-03-01 00:06:49,1,1.47,-73.982978820800781,40.744739532470703,1,N,-73.99188232421875,40.726551055908203,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-03-01 00:00:56,2016-03-01 00:04:43,1,.58,-73.968467712402344,40.758968353271484,1,N,-73.962593078613281,40.764011383056641,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,2016-03-01 00:00:56,2016-03-01 00:11:41,1,2.59,-73.975883483886719,40.760158538818359,1,N,-74.004692077636719,40.738109588623047,1,10.5,0.5,0.5,2.95,0,0.3,14.75
2,2016-03-01 00:00:58,2016-03-01 00:29:56,6,5.98,-73.992073059082031,40.749942779541016,1,N,-73.9378662109375,40.698806762695313,1,23.5,0.5,0.5,6.2,0,0.3,31
1,2016-03-01 00:00:59,2016-03-01 00:08:49,1,1.10,-73.968055725097656,40.759368896484375,1,N,-73.981414794921875,40.768852233886719,1,7,0.5,0.5,1.65,0,0.3,9.95
2,2016-03-01 00:00:59,2016-03-01 00:02:44,1,.42,-73.999786376953125,40.721900939941406,1,N,-73.994972229003906,40.718521118164062,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2016-03-01 00:01:00,2016-03-01 00:29:41,1,9.55,-73.93865966796875,40.845458984375,1,N,-73.924980163574219,40.740375518798828,1,31.5,0.5,0.5,7.67,5.54,0.3,46.01
2,2016-03-01 00:01:00,2016-03-01 00:02:36,1,.35,-73.962547302246094,40.770008087158203,1,N,-73.966361999511719,40.767841339111328,1,3.5,0.5,0.5,0.96,0,0.3,5.76
2,2016-03-01 00:01:01,2016-03-01 00:21:06,3,8.97,-73.974311828613281,40.762111663818359,1,N,-73.908256530761719,40.848869323730469,1,27,0.5,0.5,1.7,0,0.3,30
2,2016-03-01 00:01:01,2016-03-01 00:08:01,1,3.49,-73.874374389648438,40.773792266845703,1,N,-73.926300048828125,40.763660430908203,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-03-01 00:01:01,2016-03-01 00:08:12,5,1.53,-73.944549560546875,40.794605255126953,1,N,-73.946754455566406,40.780460357666016,1,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-03-01 00:01:02,2016-03-01 00:12:03,1,3.77,-73.991386413574219,40.735061645507812,1,N,-73.954742431640625,40.777679443359375,2,13,0.5,0.5,0,0,0.3,14.3
1,2016-03-01 00:01:03,2016-03-01 00:05:11,1,.90,-73.991569519042969,40.717075347900391,1,N,-73.980781555175781,40.722480773925781,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2016-03-01 00:01:03,2016-03-01 00:06:34,1,.70,-73.984268188476562,40.730388641357422,1,N,-73.979202270507812,40.7236328125,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-03-01 00:01:03,2016-03-01 00:07:10,4,1.65,-73.969352722167969,40.758251190185547,1,N,-73.987251281738281,40.748611450195313,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-03-01 00:01:03,2016-03-01 00:10:19,2,2.46,-73.979240417480469,40.753238677978516,1,N,-74.002670288085937,40.731220245361328,1,9.5,0.5,0.5,3.24,0,0.3,14.04
2,2016-03-01 00:01:04,2016-03-01 00:14:26,6,1.96,-73.988723754882813,40.722881317138672,1,N,-74.006263732910156,40.733619689941406,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-03-01 00:01:05,2016-03-01 00:07:33,1,1.60,-73.991859436035156,40.749000549316406,1,N,-73.977081298828125,40.735462188720703,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-03-01 00:01:05,2016-03-01 00:19:55,1,5.14,-73.987480163574219,40.755569458007812,1,N,-73.92626953125,40.766048431396484,1,18,0.5,0.5,4.82,0,0.3,24.12
2,2016-03-01 00:01:05,2016-03-01 00:09:45,1,2.51,-74.007545471191406,40.748321533203125,1,N,-74.006782531738281,40.715835571289063,1,9.5,0.5,0.5,1.5,0,0.3,12.3
1,2016-03-01 00:01:06,2016-03-01 00:32:41,1,18.30,-73.77679443359375,40.645549774169922,2,N,-73.995323181152344,40.723197937011719,1,52,0,0.5,10.55,0,0.3,63.35
1,2016-03-01 00:01:06,2016-03-01 00:13:53,1,3.30,-73.978439331054687,40.762981414794922,1,N,-73.964897155761719,40.801033020019531,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2016-03-01 00:01:06,2016-03-01 00:14:41,1,3.20,-73.987022399902344,40.755374908447266,1,N,-73.950584411621094,40.774818420410156,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,2016-03-01 00:14:25,2016-03-01 00:23:52,2,2.38,-73.933631896972656,40.766292572021484,1,N,-73.91253662109375,40.74395751953125,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-03-01 00:14:26,2016-03-01 00:19:47,1,.90,-73.991912841796875,40.714912414550781,1,N,-73.999031066894531,40.720069885253906,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-03-01 00:14:26,2016-03-01 00:23:35,1,2.50,-74.001327514648437,40.741474151611328,1,N,-73.98663330078125,40.77166748046875,1,10,0.5,0.5,2.25,0,0.3,13.55
1,2016-03-01 00:14:26,2016-03-01 00:22:52,1,1.30,-74.007858276367188,40.740413665771484,1,N,-73.994155883789063,40.751251220703125,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-03-01 00:14:26,2016-03-01 00:40:28,1,11.23,-73.957427978515625,40.714431762695313,1,N,-73.956283569335938,40.775558471679688,1,33.5,0.5,0.5,8.7,0,0.3,43.5
2,2016-03-01 00:14:26,2016-03-01 00:18:50,4,.66,-74.008110046386719,40.718971252441406,1,N,-74.008430480957031,40.715908050537109,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-03-01 00:14:26,2016-03-01 00:16:39,2,.64,-73.995048522949219,40.727420806884766,1,N,-73.997901916503906,40.720630645751953,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-03-01 00:14:27,2016-03-01 00:22:12,1,1.40,-73.98675537109375,40.761516571044922,1,N,-73.97998046875,40.749248504638672,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2016-03-01 00:14:28,2016-03-01 00:17:05,1,.50,-73.985488891601562,40.759769439697266,1,N,-73.992500305175781,40.763744354248047,1,4,0.5,0.5,1.5,0,0.3,6.8
1,2016-03-01 00:14:28,2016-03-01 00:16:48,1,1.00,-74.00872802734375,40.719470977783203,1,N,-74.003936767578125,40.731178283691406,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-03-01 00:14:28,2016-03-01 00:21:33,1,1.25,-73.982200622558594,40.764339447021484,1,N,-73.992927551269531,40.75238037109375,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-03-01 00:14:28,2016-03-01 00:26:59,1,1.20,-73.958442687988281,40.708480834960938,1,N,-73.93914794921875,40.699100494384766,1,9.5,0.5,0.5,3.24,0,0.3,14.04
2,2016-03-01 00:14:28,2016-03-01 00:20:00,1,1.06,-73.978408813476563,40.752281188964844,1,N,-73.992561340332031,40.756553649902344,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-03-01 00:14:28,2016-03-01 00:18:10,1,.76,-73.989692687988281,40.752498626708984,1,N,-73.979270935058594,40.752948760986328,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 00:14:29,2016-03-01 00:23:51,1,3.20,-73.954505920410156,40.765739440917969,1,N,-73.987327575683594,40.729076385498047,1,11.5,0.5,0.5,1.2,0,0.3,14
2,2016-03-01 00:14:30,2016-03-01 00:34:25,2,4.86,-74.004173278808594,40.742111206054688,1,N,-73.948715209960938,40.707546234130859,1,18,0.5,0.5,3.86,0,0.3,23.16
2,2016-03-01 00:14:30,2016-03-01 00:26:11,1,2.62,-73.97821044921875,40.745609283447266,1,N,-73.986518859863281,40.771728515625,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2016-03-01 00:14:31,2016-03-01 00:15:49,1,.70,-73.974884033203125,40.788375854492188,1,N,-73.968360900878906,40.796787261962891,1,4,0.5,0.5,1,0,0.3,6.3
1,2016-03-01 00:14:31,2016-03-01 00:22:25,1,1.40,-73.96710205078125,40.760631561279297,1,N,-73.987358093261719,40.770969390869141,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-03-01 00:14:31,2016-03-01 00:37:35,1,6.90,-73.993263244628906,40.747409820556641,1,N,-73.953170776367188,40.670616149902344,1,22.5,0.5,0.5,7.1,0,0.3,30.9
2,2016-03-01 00:14:31,2016-03-01 00:22:49,3,1.47,-73.998466491699219,40.719970703125,1,N,-74.001296997070313,40.736480712890625,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2016-03-01 00:14:32,2016-03-01 00:16:42,1,.30,-74.006584167480469,40.706642150878906,1,N,-74.010879516601562,40.711067199707031,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-03-01 00:14:32,2016-03-01 00:17:55,1,.79,-73.981369018554688,40.769031524658203,1,N,-73.985321044921875,40.758419036865234,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-03-01 00:14:32,2016-03-01 00:36:20,5,8.24,-74.008079528808594,40.714900970458984,1,N,-73.956321716308594,40.818878173828125,1,26,0.5,0.5,5,0,0.3,32.3
2,2016-03-01 00:14:32,2016-03-01 00:19:28,1,.77,-73.976318359375,40.755718231201172,1,N,-73.971229553222656,40.748161315917969,1,5,0.5,0.5,1.89,0,0.3,8.19
2,2016-03-01 00:14:33,2016-03-01 00:23:27,1,2.73,-73.9210205078125,40.829662322998047,1,N,-73.896156311035156,40.862293243408203,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-03-01 00:14:34,2016-03-01 00:17:28,1,.50,-73.944557189941406,40.809234619140625,1,N,-73.949989318847656,40.801807403564453,1,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 00:14:34,2016-03-01 00:22:47,1,1.60,-74.005722045898437,40.74072265625,1,N,-73.98980712890625,40.757747650146484,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-03-01 00:14:34,2016-03-01 00:33:28,2,4.80,-73.981788635253906,40.743560791015625,1,N,-73.994842529296875,40.68463134765625,1,18,0.5,0.5,2,0,0.3,21.3
1,2016-03-01 00:14:36,2016-03-01 00:30:01,1,3.60,-73.9954833984375,40.724948883056641,1,N,-73.966262817382813,40.770435333251953,2,14,0.5,0.5,0,0,0.3,15.3
1,2016-03-01 00:14:37,2016-03-01 00:24:46,1,2.20,-73.990592956542969,40.751167297363281,1,N,-73.966758728027344,40.769687652587891,2,10,0.5,0.5,0,0,0.3,11.3
2,2016-03-01 00:14:37,2016-03-01 00:38:00,5,10.99,-73.776702880859375,40.645320892333984,1,N,-73.927253723144531,40.687408447265625,2,31,0.5,0.5,0,0,0.3,32.3
2,2016-03-01 00:14:37,2016-03-01 00:18:53,1,1.19,-73.982070922851562,40.774787902832031,1,N,-73.973381042480469,40.790088653564453,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2016-03-01 00:14:39,2016-03-01 00:18:14,1,.90,-74.005233764648437,40.722888946533203,1,N,-74.006248474121094,40.733909606933594,1,5,0.5,0.5,1.25,0,0.3,7.55
2,2016-03-01 00:14:39,2016-03-01 00:25:24,1,2.29,-73.989700317382812,40.758831024169922,1,N,-74.005760192871094,40.731639862060547,1,10,0.5,0.5,1.5,0,0.3,12.8
2,2016-03-01 00:14:39,2016-03-01 00:20:31,1,1.32,-73.985160827636719,40.747871398925781,1,N,-73.980796813964844,40.733890533447266,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-03-01 00:14:40,2016-03-01 00:16:49,1,.40,-73.957794189453125,40.800594329833984,1,N,-73.96429443359375,40.803230285644531,1,4,0.5,0.5,1.05,0,0.3,6.35
2,2016-03-01 00:14:40,2016-03-01 00:19:12,1,1.12,-73.986518859863281,40.76690673828125,1,N,-74.000106811523438,40.761646270751953,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-03-01 00:14:40,2016-03-01 00:25:03,1,1.60,-73.998481750488281,40.727836608886719,1,N,-73.992759704589844,40.713397979736328,1,9,0.5,0.5,2.58,0,0.3,12.88
2,2016-03-01 00:14:40,2016-03-01 00:25:39,1,2.13,-73.981498718261719,40.750499725341797,1,N,-74.006820678710938,40.740669250488281,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-03-01 00:14:41,2016-03-01 00:29:14,1,8.90,-73.776901245117188,40.645244598388672,1,N,-73.850181579589844,40.723602294921875,1,25.5,0.5,0.5,5.35,0,0.3,32.15
1,2016-03-01 00:14:42,2016-03-01 00:20:43,1,1.50,-73.987419128417969,40.759647369384766,1,N,-73.978790283203125,40.744834899902344,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-03-01 00:14:42,2016-03-01 00:25:34,1,3.10,-73.996932983398437,40.733356475830078,1,N,-73.968467712402344,40.767520904541016,1,11,0.5,0.5,2,0,0.3,14.3
2,2016-03-01 00:14:42,2016-03-01 00:30:41,3,2.81,-73.991172790527344,40.750419616699219,1,N,-73.965301513671875,40.759330749511719,1,13,0.5,0.5,0,0,0.3,14.3
1,2016-03-01 00:14:44,2016-03-01 00:24:43,1,1.70,-74.0009765625,40.730823516845703,1,N,-73.987113952636719,40.715499877929688,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2016-03-01 00:14:44,2016-03-01 00:28:38,1,4.47,-73.966514587402344,40.753494262695313,1,N,-73.954429626464844,40.804035186767578,1,15,0.5,0.5,2.72,0,0.3,19.02
2,2016-03-01 00:14:44,2016-03-01 00:29:43,6,2.88,-73.988128662109375,40.755035400390625,1,N,-73.98095703125,40.728935241699219,1,13,0.5,0.5,2,0,0.3,16.3
2,2016-03-01 00:14:44,2016-03-01 00:34:23,1,3.32,-73.982948303222656,40.769355773925781,1,N,-73.985671997070313,40.758777618408203,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-03-01 00:14:45,2016-03-01 00:30:16,2,6.44,-73.995849609375,40.76422119140625,1,N,-73.935806274414062,40.815391540527344,1,20,0.5,0.5,5.32,0,0.3,26.62
1,2016-03-01 00:14:46,2016-03-01 00:21:07,1,1.00,-73.982681274414063,40.762702941894531,1,N,-73.991439819335938,40.751197814941406,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-03-01 00:14:46,2016-03-01 00:23:03,1,2.30,-73.998634338378906,40.729747772216797,1,N,-73.978126525878906,40.748844146728516,1,9,0.5,0.5,2.55,0,0.3,12.85
1,2016-03-01 00:14:46,2016-03-01 00:17:41,1,1.10,-73.952781677246094,40.776515960693359,1,N,-73.963813781738281,40.761550903320313,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-03-01 00:14:47,2016-03-01 00:18:30,6,.75,-73.994667053222656,40.740310668945313,1,N,-73.999641418457031,40.73419189453125,1,4.5,0.5,0.5,1.74,0,0.3,7.54
2,2016-03-01 00:14:47,2016-03-01 00:27:42,2,3.80,-73.957359313964844,40.770099639892578,1,N,-73.923332214355469,40.764308929443359,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-03-01 00:14:48,2016-03-01 00:22:01,1,1.90,-73.95709228515625,40.766632080078125,1,N,-73.970504760742188,40.783740997314453,1,8,0.5,0.5,2,0,0.3,11.3
1,2016-03-01 00:14:50,2016-03-01 00:35:03,1,4.10,-73.958808898925781,40.714832305908203,1,N,-73.906455993652344,40.693477630615234,1,16.5,0.5,0.5,4.2,0,0.3,22
2,2016-03-01 00:14:50,2016-03-01 00:22:07,1,1.31,-73.992591857910156,40.74884033203125,1,N,-73.978889465332031,40.752830505371094,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-03-01 00:14:50,2016-03-01 00:28:39,1,6.13,-73.991600036621094,40.749740600585938,1,N,-73.904708862304687,40.72296142578125,1,18.5,0.5,0.5,5.07,5.54,0.3,30.41
1,2016-03-01 00:14:51,2016-03-01 00:41:03,1,19.90,-73.7767333984375,40.645313262939453,2,N,-73.950691223144531,40.769760131835938,1,52,0,0.5,6,5.54,0.3,64.34
1,2016-03-01 00:14:51,2016-03-01 00:31:09,1,4.80,-73.97296142578125,40.785381317138672,1,N,-73.929901123046875,40.756362915039063,1,17,0.5,0.5,4.55,0,0.3,22.85
1,2016-03-01 00:14:51,2016-03-01 00:15:33,1,.00,-73.99603271484375,40.7608642578125,5,N,-73.994598388671875,40.7611083984375,1,39.7,0,0,0,0,0.3,40
1,2016-03-01 00:14:51,2016-03-01 00:21:40,1,2.00,-73.981170654296875,40.760581970214844,1,N,-73.954193115234375,40.770347595214844,1,8,0.5,0.5,2.3,0,0.3,11.6
2,2016-03-01 00:14:51,2016-03-01 00:21:25,5,2.06,-73.985298156738281,40.727748870849609,1,N,-73.981056213378906,40.750171661376953,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-03-01 00:14:52,2016-03-01 00:31:12,1,5.11,-73.982841491699219,40.757129669189453,1,N,-73.955360412597656,40.820308685302734,1,17,0.5,0.5,3.66,0,0.3,21.96
1,2016-03-01 00:14:53,2016-03-01 00:18:14,1,.70,-73.958320617675781,40.773109436035156,1,N,-73.947364807128906,40.772678375244141,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2016-03-01 00:14:53,2016-03-01 00:23:51,2,1.70,-73.986839294433594,40.741443634033203,1,N,-74.007369995117188,40.734287261962891,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-03-01 00:14:53,2016-03-01 00:19:59,2,1.63,-74.005233764648437,40.743389129638672,1,N,-73.989768981933594,40.757221221923828,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-03-01 00:14:54,2016-03-01 00:21:33,1,1.50,-73.974189758300781,40.763961791992188,1,N,-73.990425109863281,40.751365661621094,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2016-03-01 00:14:55,2016-03-01 00:42:07,1,9.10,-73.982185363769531,40.767379760742188,1,N,-73.949676513671875,40.691585540771484,2,29.5,0.5,0.5,0,0,0.3,30.8
1,2016-03-01 00:14:55,2016-03-01 00:36:12,1,8.90,-74.009025573730469,40.710861206054688,1,N,-73.923896789550781,40.759689331054688,1,27,0.5,0.5,5.65,0,0.3,33.95
2,2016-03-01 00:14:55,2016-03-01 00:23:55,1,2.98,-73.981056213378906,40.759250640869141,1,N,-73.947288513183594,40.779987335205078,1,10,0.5,0.5,1,0,0.3,12.3
2,2016-03-01 00:14:56,2016-03-01 00:19:25,1,1.11,-73.972885131835938,40.756206512451172,1,N,-73.989776611328125,40.759754180908203,1,5.5,0.5,0.5,2.04,0,0.3,8.84
2,2016-03-01 00:14:56,2016-03-01 00:21:24,5,1.03,-73.959823608398438,40.655475616455078,1,N,-73.949356079101563,40.649185180664062,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-03-01 00:14:57,2016-03-01 00:17:40,3,.39,-73.982231140136719,40.756027221679688,1,N,-73.984016418457031,40.755504608154297,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-03-01 00:14:58,2016-03-01 00:19:32,5,.71,-73.9686279296875,40.763290405273437,1,N,-73.979881286621094,40.765899658203125,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-03-01 00:14:58,2016-03-01 00:28:48,1,4.66,0,0,1,N,0,0,1,16,0.5,0.5,3.46,0,0.3,20.76
2,2016-03-01 00:14:58,2016-03-01 00:24:17,1,3.91,-73.782035827636719,40.644580841064453,1,N,-73.756126403808594,40.668331146240234,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-03-01 00:14:58,2016-03-01 00:37:07,2,8.81,-74.010856628417969,40.703022003173828,1,N,-73.936355590820313,40.796535491943359,1,27,0.5,0.5,7.08,0,0.3,35.38
1,2016-03-01 00:14:59,2016-03-01 00:20:05,1,1.10,-73.976387023925781,40.739707946777344,1,N,-73.988983154296875,40.735092163085938,1,6,0.5,0.5,1,0,0.3,8.3
1,2016-03-01 00:14:59,2016-03-01 00:36:04,1,9.20,-73.979454040527344,40.752674102783203,1,N,-73.853561401367188,40.720462799072266,1,27.5,0.5,0.5,5,5.54,0.3,39.34
2,2016-03-01 00:14:59,2016-03-01 00:29:13,2,4.72,-73.936859130859375,40.804119110107422,1,N,-73.871307373046875,40.807258605957031,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-03-01 00:14:59,2016-03-01 00:17:27,1,1.07,-73.955711364746094,40.776500701904297,1,N,-73.955558776855469,40.787853240966797,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2016-03-01 00:15:01,2016-03-01 00:28:00,1,4.30,-73.996955871582031,40.733444213867188,1,N,-73.98211669921875,40.782230377197266,1,14.5,0.5,0.5,1,0,0.3,16.8
1,2016-03-01 00:15:01,2016-03-01 00:17:00,1,.90,-73.95721435546875,40.766197204589844,1,N,-73.948997497558594,40.777412414550781,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-03-01 00:15:01,2016-03-01 00:22:45,1,1.70,-73.954360961914063,40.764320373535156,1,N,-73.975555419921875,40.752304077148438,1,8,0.5,0.5,3,0,0.3,12.3
1,2016-03-01 00:15:01,2016-03-01 00:21:34,2,1.20,-73.998817443847656,40.72821044921875,1,N,-73.982963562011719,40.729789733886719,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-03-01 00:15:01,2016-03-01 00:26:25,1,7.10,-73.776710510253906,40.645294189453125,1,N,-73.816139221191406,40.719936370849609,1,20.5,0.5,0.5,3,0,0.3,24.8
2,2016-03-01 00:15:01,2016-03-01 00:40:04,1,7.01,-74.000579833984375,40.737541198730469,1,N,-73.975479125976562,40.667339324951172,1,24,0.5,0.5,11,0,0.3,36.3
2,2016-03-01 00:15:01,2016-03-01 00:21:22,3,1.67,-73.987724304199219,40.758060455322266,1,N,-74.002822875976563,40.743965148925781,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-03-01 00:15:02,2016-03-01 00:31:22,1,9.20,-73.874649047851563,40.77410888671875,1,N,-73.943183898925781,40.690803527832031,1,26.5,0.5,0.5,5.55,0,0.3,33.35
1,2016-03-01 00:15:02,2016-03-01 00:21:15,1,1.40,-73.975517272949219,40.763664245605469,1,N,-73.97637939453125,40.749111175537109,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-03-01 00:15:02,2016-03-01 00:39:06,1,17.40,-73.776725769042969,40.644996643066406,1,N,-73.960281372070313,40.698551177978516,2,47,0.5,0.5,0,0,0.3,48.3
2,2016-03-01 00:15:02,2016-03-01 00:27:01,1,2.98,-73.945808410644531,40.777633666992188,1,N,-73.982574462890625,40.763370513916016,2,12,0.5,0.5,0,0,0.3,13.3
1,2016-03-01 00:15:03,2016-03-01 00:20:15,1,1.00,-73.945381164550781,40.711467742919922,1,N,-73.950019836425781,40.725944519042969,1,6,0.5,0.5,1.45,0,0.3,8.75
2,2016-03-01 00:15:03,2016-03-01 00:22:59,2,1.35,-73.976188659667969,40.755668640136719,1,N,-73.980323791503906,40.744380950927734,1,7.5,0.5,0.5,2.64,0,0.3,11.44
2,2016-03-01 00:15:03,2016-03-01 00:17:57,1,.70,-73.982231140136719,40.771499633789063,1,N,-73.97930908203125,40.776878356933594,1,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-03-01 00:15:04,2016-03-01 00:28:20,1,9.33,-73.873695373535156,40.773895263671875,1,N,-73.994735717773437,40.720600128173828,1,26,0.5,0.5,5.46,0,0.3,32.76
1,2016-03-01 00:15:05,2016-03-01 00:20:29,1,.80,-73.9913330078125,40.719432830810547,1,N,-73.995353698730469,40.717544555664063,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-01 00:15:05,2016-03-01 00:35:35,4,6.71,-73.994964599609375,40.749988555908203,1,N,-73.955543518066406,40.720157623291016,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2016-03-01 00:15:06,2016-03-01 00:29:14,1,3.50,-73.982414245605469,40.723300933837891,1,N,-73.954788208007812,40.765426635742188,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,2016-03-01 00:15:06,2016-03-01 00:35:11,1,5.30,-74.003028869628906,40.733345031738281,1,N,-73.956932067871094,40.673484802246094,1,19,0.5,0.5,4.05,0,0.3,24.35
1,2016-03-01 00:15:07,2016-03-01 00:31:39,1,4.30,-73.986885070800781,40.754444122314453,1,N,-73.940879821777344,40.79266357421875,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2016-03-01 00:15:09,2016-03-01 00:32:13,1,11.60,-73.983230590820313,40.738735198974609,1,N,-73.834785461425781,40.757968902587891,1,31.5,0.5,0.5,5,5.54,0.3,43.34
2,2016-03-01 00:15:09,2016-03-01 00:17:49,1,.27,-73.985267639160156,40.763561248779297,1,N,-73.982048034667969,40.763618469238281,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-03-01 00:15:10,2016-03-01 00:34:32,1,5.59,-73.988090515136719,40.738510131835938,1,N,-73.938751220703125,40.802558898925781,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2016-03-01 00:15:11,2016-03-01 00:38:16,1,11.50,-73.86663818359375,40.77178955078125,1,N,-73.991722106933594,40.749244689941406,1,33,0.5,0.5,2,0,0.3,36.3
1,2016-03-01 00:15:11,2016-03-01 00:42:26,1,11.20,-73.983779907226562,40.743740081787109,1,N,-74.029190063476562,40.628643035888672,1,33,0.5,0.5,6.85,0,0.3,41.15
2,2016-03-01 00:15:11,2016-03-01 00:22:23,6,1.65,-74.004310607910156,40.742351531982422,1,N,-73.985481262207031,40.752048492431641,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-03-01 00:15:11,2016-03-01 00:29:06,1,8.40,-73.87091064453125,40.773769378662109,1,N,-73.97119140625,40.748329162597656,2,24,0.5,0.5,0,5.54,0.3,30.84
2,2016-03-01 00:15:12,2016-03-01 00:20:08,1,.86,-73.973358154296875,40.763801574707031,1,N,-73.986778259277344,40.768455505371094,1,5.5,0.5,0.5,1.36,0,0.3,8.16
